districtid,timeid,cases
OR_Jajpur,15,6878
OR_Jajpur,16,2560
OR_Kalahandi,1,2
OR_Kalahandi,2,55
OR_Kalahandi,3,26
OR_Kalahandi,4,588
OR_Kalahandi,5,1399
OR_Kalahandi,6,2191
OR_Kalahandi,7,1437
OR_Kalahandi,8,521
OR_Kalahandi,9,116
OR_Kalahandi,10,46
OR_Kalahandi,11,21
OR_Kalahandi,12,884
OR_Kalahandi,13,9395
OR_Kalahandi,14,6615
OR_Kalahandi,15,709
OR_Kalahandi,16,181
OR_Kendrapara,1,22
OR_Kendrapara,2,154
OR_Kendrapara,3,133
OR_Kendrapara,4,479
OR_Kendrapara,5,2446
OR_Kendrapara,6,3212
OR_Kendrapara,7,1867
OR_Kendrapara,8,528
OR_Kendrapara,9,277
OR_Kendrapara,10,28
OR_Kendrapara,11,9
OR_Kendrapara,12,89
OR_Kendrapara,13,2653
OR_Kendrapara,14,6795
OR_Kendrapara,15,3331
OR_Kendrapara,16,1811
OR_Khordha,1,53
OR_Khordha,2,302
OR_Khordha,3,1068
OR_Khordha,4,6361
OR_Khordha,5,18970
OR_Khordha,6,17919
OR_Khordha,7,5789
OR_Khordha,8,1680
OR_Khordha,9,767
OR_Khordha,10,221
OR_Khordha,11,191
OR_Khordha,12,2436
OR_Khordha,13,36093
OR_Khordha,14,35568
OR_Khordha,15,14673
OR_Khordha,16,13113
OR_Puri,1,14
OR_Puri,2,141
OR_Puri,3,216
OR_Puri,4,1184
OR_Puri,5,5042
OR_Puri,6,4907
OR_Puri,7,1696
OR_Puri,8,620
OR_Puri,9,304
OR_Puri,10,286
OR_Puri,11,92
OR_Puri,12,528
OR_Puri,13,9776
OR_Puri,14,11604
OR_Puri,15,5192
OR_Puri,16,2495
OR_Sundargarh,1,26
OR_Sundargarh,2,100
OR_Sundargarh,3,599
OR_Sundargarh,4,2080
OR_Sundargarh,5,2923
OR_Sundargarh,6,3480
OR_Sundargarh,7,3164
OR_Sundargarh,8,1591
OR_Sundargarh,9,1107
OR_Sundargarh,10,541
OR_Sundargarh,11,269
OR_Sundargarh,12,2820
OR_Sundargarh,13,24355
OR_Sundargarh,14,14938
OR_Sundargarh,15,2011
OR_Sundargarh,16,947
PB_Amritsar,1,298
PB_Amritsar,2,315
PB_Amritsar,3,496
PB_Amritsar,4,1561
PB_Amritsar,5,4085
PB_Amritsar,6,4527
PB_Amritsar,7,947
PB_Amritsar,8,1757
PB_Amritsar,9,799
PB_Amritsar,10,444
PB_Amritsar,11,1632
PB_Amritsar,12,8286
PB_Amritsar,13,14530
PB_Amritsar,14,6535
PB_Amritsar,15,755
PB_Amritsar,16,177
PB_Barnala,1,21
PB_Barnala,2,10
PB_Barnala,3,46
PB_Barnala,4,493
PB_Barnala,5,912
PB_Barnala,6,473
PB_Barnala,7,197
PB_Barnala,8,98
PB_Barnala,9,51
PB_Barnala,10,47
PB_Barnala,11,45
PB_Barnala,12,560
PB_Barnala,13,1486
PB_Barnala,14,1324
PB_Barnala,15,125
PB_Barnala,16,29
PB_Faridkot,1,46
PB_Faridkot,2,40
PB_Faridkot,3,83
PB_Faridkot,4,349
PB_Faridkot,5,1474
PB_Faridkot,6,1018
PB_Faridkot,7,424
PB_Faridkot,8,354
PB_Faridkot,9,158
PB_Faridkot,10,151
PB_Faridkot,11,230
PB_Faridkot,12,1405
PB_Faridkot,13,4369
PB_Faridkot,14,3285
PB_Faridkot,15,399
PB_Faridkot,16,58
PB_Fatehgarh Sahib,1,56
PB_Fatehgarh Sahib,2,20
PB_Fatehgarh Sahib,3,97
PB_Fatehgarh Sahib,4,442
PB_Fatehgarh Sahib,5,845
PB_Fatehgarh Sahib,6,605
PB_Fatehgarh Sahib,7,160
PB_Fatehgarh Sahib,8,214
PB_Fatehgarh Sahib,9,102
PB_Fatehgarh Sahib,10,122
PB_Fatehgarh Sahib,11,349
PB_Fatehgarh Sahib,12,1213
PB_Fatehgarh Sahib,13,2299
PB_Fatehgarh Sahib,14,2019
PB_Fatehgarh Sahib,15,213
PB_Fatehgarh Sahib,16,52
PB_Ferozepur,1,44
PB_Ferozepur,2,5
PB_Ferozepur,3,120
PB_Ferozepur,4,636
PB_Ferozepur,5,1647
PB_Ferozepur,6,1606
PB_Ferozepur,7,218
PB_Ferozepur,8,200
PB_Ferozepur,9,84
PB_Ferozepur,10,38
PB_Ferozepur,11,218
PB_Ferozepur,12,1145
PB_Ferozepur,13,3952
PB_Ferozepur,14,3792
PB_Ferozepur,15,435
PB_Ferozepur,16,108
PB_Gurdaspur,1,121
PB_Gurdaspur,2,47
PB_Gurdaspur,3,123
PB_Gurdaspur,4,716
PB_Gurdaspur,5,3150
PB_Gurdaspur,6,2455
PB_Gurdaspur,7,461
PB_Gurdaspur,8,633
PB_Gurdaspur,9,360
PB_Gurdaspur,10,222
PB_Gurdaspur,11,815
PB_Gurdaspur,12,3486
PB_Gurdaspur,13,5726
PB_Gurdaspur,14,3407
PB_Gurdaspur,15,459
PB_Gurdaspur,16,74
PB_Hoshiarpur,1,92
PB_Hoshiarpur,2,47
PB_Hoshiarpur,3,65
PB_Hoshiarpur,4,569
PB_Hoshiarpur,5,2184
PB_Hoshiarpur,6,2238
PB_Hoshiarpur,7,1340
PB_Hoshiarpur,8,835
PB_Hoshiarpur,9,537
PB_Hoshiarpur,10,326
PB_Hoshiarpur,11,2337
PB_Hoshiarpur,12,6311
PB_Hoshiarpur,13,7886
PB_Hoshiarpur,14,5185
PB_Hoshiarpur,15,615
PB_Hoshiarpur,16,120
PB_Jalandhar,1,205
PB_Jalandhar,2,119
PB_Jalandhar,3,1021
PB_Jalandhar,4,2382
PB_Jalandhar,5,6216
PB_Jalandhar,6,4303
PB_Jalandhar,7,1830
PB_Jalandhar,8,3078
PB_Jalandhar,9,1139
PB_Jalandhar,10,671
PB_Jalandhar,11,2747
PB_Jalandhar,12,11316
PB_Jalandhar,13,17349
PB_Jalandhar,14,9712
PB_Jalandhar,15,863
PB_Jalandhar,16,222
PB_Kapurthala,1,27
PB_Kapurthala,2,15
PB_Kapurthala,3,99
PB_Kapurthala,4,427
PB_Kapurthala,5,1539
PB_Kapurthala,6,1732
PB_Kapurthala,7,399
PB_Kapurthala,8,335
PB_Kapurthala,9,261
PB_Kapurthala,10,289
PB_Kapurthala,11,1715
PB_Kapurthala,12,3598
PB_Kapurthala,13,4318
PB_Kapurthala,14,2606
PB_Kapurthala,15,339
PB_Kapurthala,16,85
PB_Ludhiana,1,151
PB_Ludhiana,2,203
PB_Ludhiana,3,1166
PB_Ludhiana,4,4918
PB_Ludhiana,5,7368
PB_Ludhiana,6,5597
PB_Ludhiana,7,1838
PB_Ludhiana,8,2767
PB_Ludhiana,9,1195
PB_Ludhiana,10,1137
PB_Ludhiana,11,2493
PB_Ludhiana,12,11630
PB_Ludhiana,13,33258
PB_Ludhiana,14,12596
PB_Ludhiana,15,873
PB_Ludhiana,16,232
PB_Mansa,1,32
PB_Mansa,2,2
PB_Mansa,3,30
PB_Mansa,4,194
PB_Mansa,5,826
PB_Mansa,6,717
PB_Mansa,7,244
PB_Mansa,8,293
PB_Mansa,9,109
PB_Mansa,10,39
PB_Mansa,11,103
PB_Mansa,12,968
PB_Mansa,13,7387
PB_Mansa,14,4305
PB_Mansa,15,303
PB_Mansa,16,24
PB_Moga,1,59
PB_Moga,2,11
PB_Moga,3,82
PB_Moga,4,525
PB_Moga,5,1206
PB_Moga,6,530
PB_Moga,7,118
PB_Moga,8,165
PB_Moga,9,76
PB_Moga,10,50
PB_Moga,11,266
PB_Moga,12,1047
PB_Moga,13,2810
PB_Moga,14,1475
PB_Moga,15,182
PB_Moga,16,30
PB_Pathankot,1,29
PB_Pathankot,2,114
PB_Pathankot,3,113
PB_Pathankot,4,452
PB_Pathankot,5,1572
PB_Pathankot,6,1880
PB_Pathankot,7,525
PB_Pathankot,8,764
PB_Pathankot,9,363
PB_Pathankot,10,64
PB_Pathankot,11,203
PB_Pathankot,12,1361
PB_Pathankot,13,6867
PB_Pathankot,14,4011
PB_Pathankot,15,233
PB_Pathankot,16,71
PB_Patiala,1,100
PB_Patiala,2,59
PB_Patiala,3,564
PB_Patiala,4,2651
PB_Patiala,5,5661
PB_Patiala,6,3251
PB_Patiala,7,1172
PB_Patiala,8,1802
PB_Patiala,9,793
PB_Patiala,10,534
PB_Patiala,11,2009
PB_Patiala,12,7405
PB_Patiala,13,15436
PB_Patiala,14,6598
PB_Patiala,15,611
PB_Patiala,16,115
PB_Rupnagar,1,56
PB_Rupnagar,2,23
PB_Rupnagar,3,62
PB_Rupnagar,4,278
PB_Rupnagar,5,982
PB_Rupnagar,6,941
PB_Rupnagar,7,281
PB_Rupnagar,8,512
PB_Rupnagar,9,316
PB_Rupnagar,10,146
PB_Rupnagar,11,379
PB_Rupnagar,12,2514
PB_Rupnagar,13,4027
PB_Rupnagar,14,2197
PB_Rupnagar,15,143
PB_Rupnagar,16,24
PB_S.A.S. Nagar,1,102
PB_S.A.S. Nagar,2,62
PB_S.A.S. Nagar,3,278
PB_S.A.S. Nagar,4,1205
PB_S.A.S. Nagar,5,5336
PB_S.A.S. Nagar,6,4572
PB_S.A.S. Nagar,7,1880
PB_S.A.S. Nagar,8,3633
PB_S.A.S. Nagar,9,1831
PB_S.A.S. Nagar,10,880
PB_S.A.S. Nagar,11,2088
PB_S.A.S. Nagar,12,11117
PB_S.A.S. Nagar,13,26540
PB_S.A.S. Nagar,14,8299
PB_S.A.S. Nagar,15,564
PB_S.A.S. Nagar,16,141
PB_Sangrur,1,88
PB_Sangrur,2,55
PB_Sangrur,3,524
PB_Sangrur,4,765
PB_Sangrur,5,1395
PB_Sangrur,6,939
PB_Sangrur,7,284
PB_Sangrur,8,247
PB_Sangrur,9,109
PB_Sangrur,10,84
PB_Sangrur,11,347
PB_Sangrur,12,1560
PB_Sangrur,13,5365
PB_Sangrur,14,3578
PB_Sangrur,15,316
PB_Sangrur,16,38
PB_Shahid Bhagat Singh Nagar,1,104
PB_Shahid Bhagat Singh Nagar,2,15
PB_Shahid Bhagat Singh Nagar,3,114
PB_Shahid Bhagat Singh Nagar,4,211
PB_Shahid Bhagat Singh Nagar,5,547
PB_Shahid Bhagat Singh Nagar,6,829
PB_Shahid Bhagat Singh Nagar,7,190
PB_Shahid Bhagat Singh Nagar,8,261
PB_Shahid Bhagat Singh Nagar,9,237
PB_Shahid Bhagat Singh Nagar,10,663
PB_Shahid Bhagat Singh Nagar,11,2537
PB_Shahid Bhagat Singh Nagar,12,2204
PB_Shahid Bhagat Singh Nagar,13,2127
PB_Shahid Bhagat Singh Nagar,14,1260
PB_Shahid Bhagat Singh Nagar,15,122
PB_Shahid Bhagat Singh Nagar,16,14
PB_Sri Muktsar Sahib,1,65
PB_Sri Muktsar Sahib,2,8
PB_Sri Muktsar Sahib,3,80
PB_Sri Muktsar Sahib,4,205
PB_Sri Muktsar Sahib,5,1390
PB_Sri Muktsar Sahib,6,1043
PB_Sri Muktsar Sahib,7,484
PB_Sri Muktsar Sahib,8,433
PB_Sri Muktsar Sahib,9,136
PB_Sri Muktsar Sahib,10,46
PB_Sri Muktsar Sahib,11,117
PB_Sri Muktsar Sahib,12,1149
PB_Sri Muktsar Sahib,13,7218
PB_Sri Muktsar Sahib,14,5982
PB_Sri Muktsar Sahib,15,326
PB_Sri Muktsar Sahib,16,51
PY_Mahe,1,2
PY_Mahe,2,7
PY_Mahe,3,12
PY_Mahe,4,7
PY_Mahe,5,78
PY_Mahe,6,570
PY_Mahe,7,493
PY_Mahe,8,414
PY_Mahe,9,309
PY_Mahe,10,243
PY_Mahe,11,121
PY_Mahe,12,199
PY_Mahe,13,1128
PY_Mahe,14,755
PY_Mahe,15,338
PY_Mahe,16,371
PY_Puducherry,1,13
PY_Puducherry,2,168
PY_Puducherry,3,1195
PY_Puducherry,4,4673
PY_Puducherry,5,11396
PY_Puducherry,6,9169
PY_Puducherry,7,2946
PY_Puducherry,8,590
PY_Puducherry,9,575
PY_Puducherry,10,522
PY_Puducherry,11,334
PY_Puducherry,12,3789
PY_Puducherry,13,27944
PY_Puducherry,14,24872
PY_Puducherry,15,5077
PY_Puducherry,16,2071
RJ_Ajmer,1,242
RJ_Ajmer,2,182
RJ_Ajmer,3,366
RJ_Ajmer,4,2157
RJ_Ajmer,5,2441
RJ_Ajmer,6,2980
RJ_Ajmer,7,3282
RJ_Ajmer,8,4171
RJ_Ajmer,9,1038
RJ_Ajmer,10,260
RJ_Ajmer,11,206
RJ_Ajmer,12,2386
RJ_Ajmer,13,14888
RJ_Ajmer,14,3028
RJ_Ajmer,15,51
RJ_Ajmer,16,42
RJ_Alwar,1,33
RJ_Alwar,2,229
RJ_Alwar,3,1026
RJ_Alwar,4,4393
RJ_Alwar,5,3463
RJ_Alwar,6,3844
RJ_Alwar,7,3743
RJ_Alwar,8,4026
RJ_Alwar,9,878
RJ_Alwar,10,187
RJ_Alwar,11,57
RJ_Alwar,12,2092
RJ_Alwar,13,27293
RJ_Alwar,14,7670
RJ_Alwar,15,676
RJ_Alwar,16,49
RJ_Banswara,1,68
RJ_Banswara,2,22
RJ_Banswara,3,15
RJ_Banswara,4,259
RJ_Banswara,5,544
RJ_Banswara,6,479
RJ_Banswara,7,182
RJ_Banswara,8,306
RJ_Banswara,9,355
RJ_Banswara,10,95
RJ_Banswara,11,185
RJ_Banswara,12,886
RJ_Banswara,13,5480
RJ_Banswara,14,1107
RJ_Banswara,15,7
RJ_Banswara,16,15
RJ_Barmer,1,16
RJ_Barmer,2,117
RJ_Barmer,3,609
RJ_Barmer,4,1127
RJ_Barmer,5,636
RJ_Barmer,6,510
RJ_Barmer,7,855
RJ_Barmer,8,900
RJ_Barmer,9,221
RJ_Barmer,10,58
RJ_Barmer,11,69
RJ_Barmer,12,277
RJ_Barmer,13,7221
RJ_Barmer,14,2841
RJ_Barmer,15,80
RJ_Barmer,16,13
RJ_Bharatpur,1,121
RJ_Bharatpur,2,877
RJ_Bharatpur,3,997
RJ_Bharatpur,4,1131
RJ_Bharatpur,5,814
RJ_Bharatpur,6,973
RJ_Bharatpur,7,1637
RJ_Bharatpur,8,2124
RJ_Bharatpur,9,363
RJ_Bharatpur,10,55
RJ_Bharatpur,11,24
RJ_Bharatpur,12,469
RJ_Bharatpur,13,6872
RJ_Bharatpur,14,3100
RJ_Bharatpur,15,30
RJ_Bharatpur,16,4
RJ_Bhilwara,1,43
RJ_Bhilwara,2,147
RJ_Bhilwara,3,110
RJ_Bhilwara,4,898
RJ_Bhilwara,5,1432
RJ_Bhilwara,6,2841
RJ_Bhilwara,7,946
RJ_Bhilwara,8,2439
RJ_Bhilwara,9,1193
RJ_Bhilwara,10,292
RJ_Bhilwara,11,230
RJ_Bhilwara,12,2772
RJ_Bhilwara,13,14518
RJ_Bhilwara,14,1882
RJ_Bhilwara,15,27
RJ_Bhilwara,16,3
RJ_Bikaner,1,40
RJ_Bikaner,2,90
RJ_Bikaner,3,931
RJ_Bikaner,4,1930
RJ_Bikaner,5,2322
RJ_Bikaner,6,4748
RJ_Bikaner,7,6433
RJ_Bikaner,8,2350
RJ_Bikaner,9,190
RJ_Bikaner,10,26
RJ_Bikaner,11,42
RJ_Bikaner,12,1176
RJ_Bikaner,13,15881
RJ_Bikaner,14,3996
RJ_Bikaner,15,129
RJ_Bikaner,16,27
RJ_Chittorgarh,1,142
RJ_Chittorgarh,2,59
RJ_Chittorgarh,3,14
RJ_Chittorgarh,4,312
RJ_Chittorgarh,5,768
RJ_Chittorgarh,6,738
RJ_Chittorgarh,7,535
RJ_Chittorgarh,8,811
RJ_Chittorgarh,9,494
RJ_Chittorgarh,10,121
RJ_Chittorgarh,11,66
RJ_Chittorgarh,12,1635
RJ_Chittorgarh,13,11793
RJ_Chittorgarh,14,2288
RJ_Chittorgarh,15,32
RJ_Chittorgarh,16,1
RJ_Churu,1,31
RJ_Churu,2,158
RJ_Churu,3,253
RJ_Churu,4,303
RJ_Churu,5,529
RJ_Churu,6,1057
RJ_Churu,7,1022
RJ_Churu,8,784
RJ_Churu,9,239
RJ_Churu,10,1
RJ_Churu,11,7
RJ_Churu,12,181
RJ_Churu,13,9424
RJ_Churu,14,2672
RJ_Churu,15,55
RJ_Churu,16,3
RJ_Dausa,1,28
RJ_Dausa,2,59
RJ_Dausa,3,137
RJ_Dausa,4,176
RJ_Dausa,5,303
RJ_Dausa,6,541
RJ_Dausa,7,647
RJ_Dausa,8,434
RJ_Dausa,9,92
RJ_Dausa,10,14
RJ_Dausa,11,8
RJ_Dausa,12,202
RJ_Dausa,13,8342
RJ_Dausa,14,2304
RJ_Dausa,15,61
RJ_Dausa,16,3
RJ_Dholpur,1,24
RJ_Dholpur,2,130
RJ_Dholpur,3,718
RJ_Dholpur,4,840
RJ_Dholpur,5,834
RJ_Dholpur,6,636
RJ_Dholpur,7,203
RJ_Dholpur,8,247
RJ_Dholpur,9,125
RJ_Dholpur,10,9
RJ_Dholpur,11,16
RJ_Dholpur,12,447
RJ_Dholpur,13,6131
RJ_Dholpur,14,635
RJ_Dholpur,15,9
RJ_Dholpur,16,2
RJ_Dungarpur,1,14
RJ_Dungarpur,2,374
RJ_Dungarpur,3,106
RJ_Dungarpur,4,296
RJ_Dungarpur,5,529
RJ_Dungarpur,6,934
RJ_Dungarpur,7,516
RJ_Dungarpur,8,1325
RJ_Dungarpur,9,800
RJ_Dungarpur,10,106
RJ_Dungarpur,11,386
RJ_Dungarpur,12,2893
RJ_Dungarpur,13,8325
RJ_Dungarpur,14,1797
RJ_Dungarpur,15,5
RJ_Dungarpur,16,1
RJ_Evacuees,1,61
RJ_Evacuees,2,0
RJ_Evacuees,3,0
RJ_Evacuees,4,0
RJ_Evacuees,5,0
RJ_Evacuees,6,0
RJ_Evacuees,7,0
RJ_Evacuees,8,0
RJ_Evacuees,9,0
RJ_Evacuees,10,0
RJ_Evacuees,11,0
RJ_Evacuees,12,0
RJ_Evacuees,13,0
RJ_Evacuees,14,0
RJ_Evacuees,15,0
RJ_Evacuees,16,0
RJ_Hanumangarh,1,12
RJ_Hanumangarh,2,24
RJ_Hanumangarh,3,103
RJ_Hanumangarh,4,137
RJ_Hanumangarh,5,324
RJ_Hanumangarh,6,630
RJ_Hanumangarh,7,909
RJ_Hanumangarh,8,734
RJ_Hanumangarh,9,93
RJ_Hanumangarh,10,10
RJ_Hanumangarh,11,51
RJ_Hanumangarh,12,626
RJ_Hanumangarh,13,8361
RJ_Hanumangarh,14,3890
RJ_Hanumangarh,15,124
RJ_Hanumangarh,16,23
RJ_Italians,1,2
RJ_Italians,2,0
RJ_Italians,3,0
RJ_Italians,4,0
RJ_Italians,5,0
RJ_Italians,6,0
RJ_Italians,7,0
RJ_Italians,8,0
RJ_Italians,9,0
RJ_Italians,10,0
RJ_Italians,11,0
RJ_Italians,12,0
RJ_Italians,13,0
RJ_Italians,14,0
RJ_Italians,15,0
RJ_Italians,16,0
RJ_Jaipur,1,1362
RJ_Jaipur,2,1170
RJ_Jaipur,3,1470
RJ_Jaipur,4,3142
RJ_Jaipur,5,8188
RJ_Jaipur,6,11995
RJ_Jaipur,7,11199
RJ_Jaipur,8,15565
RJ_Jaipur,9,4242
RJ_Jaipur,10,872
RJ_Jaipur,11,787
RJ_Jaipur,12,10251
RJ_Jaipur,13,91146
RJ_Jaipur,14,25332
RJ_Jaipur,15,695
RJ_Jaipur,16,197
RJ_Jaisalmer,1,41
RJ_Jaisalmer,2,40
RJ_Jaisalmer,3,37
RJ_Jaisalmer,4,145
RJ_Jaisalmer,5,274
RJ_Jaisalmer,6,486
RJ_Jaisalmer,7,363
RJ_Jaisalmer,8,582
RJ_Jaisalmer,9,250
RJ_Jaisalmer,10,26
RJ_Jaisalmer,11,16
RJ_Jaisalmer,12,129
RJ_Jaisalmer,13,7350
RJ_Jaisalmer,14,3862
RJ_Jaisalmer,15,29
RJ_Jaisalmer,16,9
RJ_Jhalawar,1,47
RJ_Jhalawar,2,295
RJ_Jhalawar,3,42
RJ_Jhalawar,4,504
RJ_Jhalawar,5,1223
RJ_Jhalawar,6,435
RJ_Jhalawar,7,262
RJ_Jhalawar,8,394
RJ_Jhalawar,9,361
RJ_Jhalawar,10,112
RJ_Jhalawar,11,54
RJ_Jhalawar,12,807
RJ_Jhalawar,13,7454
RJ_Jhalawar,14,1564
RJ_Jhalawar,15,43
RJ_Jhalawar,16,3
RJ_Jhunjhunu,1,52
RJ_Jhunjhunu,2,166
RJ_Jhunjhunu,3,241
RJ_Jhunjhunu,4,294
RJ_Jhunjhunu,5,523
RJ_Jhunjhunu,6,896
RJ_Jhunjhunu,7,1340
RJ_Jhunjhunu,8,865
RJ_Jhunjhunu,9,180
RJ_Jhunjhunu,10,16
RJ_Jhunjhunu,11,25
RJ_Jhunjhunu,12,189
RJ_Jhunjhunu,13,6070
RJ_Jhunjhunu,14,3874
RJ_Jhunjhunu,15,71
RJ_Jhunjhunu,16,0
RJ_Jodhpur,1,955
RJ_Jodhpur,2,1226
RJ_Jodhpur,3,1871
RJ_Jodhpur,4,4697
RJ_Jodhpur,5,6551
RJ_Jodhpur,6,9453
RJ_Jodhpur,7,8167
RJ_Jodhpur,8,9433
RJ_Jodhpur,9,2104
RJ_Jodhpur,10,435
RJ_Jodhpur,11,431
RJ_Jodhpur,12,7131
RJ_Jodhpur,13,51629
RJ_Jodhpur,14,8014
RJ_Jodhpur,15,246
RJ_Jodhpur,16,31
RJ_Karauli,1,8
RJ_Karauli,2,34
RJ_Karauli,3,115
RJ_Karauli,4,301
RJ_Karauli,5,246
RJ_Karauli,6,368
RJ_Karauli,7,148
RJ_Karauli,8,230
RJ_Karauli,9,93
RJ_Karauli,10,16
RJ_Karauli,11,15
RJ_Karauli,12,302
RJ_Karauli,13,4290
RJ_Karauli,14,970
RJ_Karauli,15,20
RJ_Karauli,16,0
RJ_Kota,1,270
RJ_Kota,2,275
RJ_Kota,3,312
RJ_Kota,4,2555
RJ_Kota,5,4254
RJ_Kota,6,2302
RJ_Kota,7,2240
RJ_Kota,8,4906
RJ_Kota,9,2063
RJ_Kota,10,752
RJ_Kota,11,402
RJ_Kota,12,6496
RJ_Kota,13,25327
RJ_Kota,14,4841
RJ_Kota,15,54
RJ_Kota,16,2
RJ_Nagaur,1,156
RJ_Nagaur,2,396
RJ_Nagaur,3,396
RJ_Nagaur,4,925
RJ_Nagaur,5,1020
RJ_Nagaur,6,1470
RJ_Nagaur,7,2099
RJ_Nagaur,8,2470
RJ_Nagaur,9,1000
RJ_Nagaur,10,356
RJ_Nagaur,11,62
RJ_Nagaur,12,749
RJ_Nagaur,13,4742
RJ_Nagaur,14,1786
RJ_Nagaur,15,79
RJ_Nagaur,16,25
RJ_Other State,1,5
RJ_Other State,2,59
RJ_Other State,3,103
RJ_Other State,4,22
RJ_Other State,5,0
RJ_Other State,6,0
RJ_Other State,7,0
RJ_Other State,8,0
RJ_Other State,9,0
RJ_Other State,10,0
RJ_Other State,11,0
RJ_Other State,12,0
RJ_Other State,13,0
RJ_Other State,14,0
RJ_Other State,15,0
RJ_Other State,16,0
RJ_Pali,1,100
RJ_Pali,2,663
RJ_Pali,3,791
RJ_Pali,4,1751
RJ_Pali,5,1330
RJ_Pali,6,1909
RJ_Pali,7,1466
RJ_Pali,8,2109
RJ_Pali,9,811
RJ_Pali,10,83
RJ_Pali,11,26
RJ_Pali,12,1098
RJ_Pali,13,12335
RJ_Pali,14,2791
RJ_Pali,15,40
RJ_Pali,16,12
RJ_Pratapgarh,1,4
RJ_Pratapgarh,2,10
RJ_Pratapgarh,3,137
RJ_Pratapgarh,4,95
RJ_Pratapgarh,5,376
RJ_Pratapgarh,6,247
RJ_Pratapgarh,7,90
RJ_Pratapgarh,8,156
RJ_Pratapgarh,9,115
RJ_Pratapgarh,10,24
RJ_Pratapgarh,11,53
RJ_Pratapgarh,12,532
RJ_Pratapgarh,13,4364
RJ_Pratapgarh,14,902
RJ_Pratapgarh,15,32
RJ_Pratapgarh,16,6
RJ_Rajsamand,1,30
RJ_Rajsamand,2,136
RJ_Rajsamand,3,226
RJ_Rajsamand,4,435
RJ_Rajsamand,5,655
RJ_Rajsamand,6,725
RJ_Rajsamand,7,432
RJ_Rajsamand,8,773
RJ_Rajsamand,9,681
RJ_Rajsamand,10,123
RJ_Rajsamand,11,197
RJ_Rajsamand,12,1884
RJ_Rajsamand,13,8576
RJ_Rajsamand,14,2119
RJ_Rajsamand,15,45
RJ_Rajsamand,16,4
RJ_Sawai Madhopur,1,16
RJ_Sawai Madhopur,2,42
RJ_Sawai Madhopur,3,74
RJ_Sawai Madhopur,4,214
RJ_Sawai Madhopur,5,361
RJ_Sawai Madhopur,6,327
RJ_Sawai Madhopur,7,199
RJ_Sawai Madhopur,8,703
RJ_Sawai Madhopur,9,182
RJ_Sawai Madhopur,10,6
RJ_Sawai Madhopur,11,8
RJ_Sawai Madhopur,12,649
RJ_Sawai Madhopur,13,6945
RJ_Sawai Madhopur,14,859
RJ_Sawai Madhopur,15,12
RJ_Sawai Madhopur,16,8
RJ_Sikar,1,19
RJ_Sikar,2,357
RJ_Sikar,3,333
RJ_Sikar,4,1114
RJ_Sikar,5,1387
RJ_Sikar,6,1580
RJ_Sikar,7,2495
RJ_Sikar,8,1416
RJ_Sikar,9,334
RJ_Sikar,10,33
RJ_Sikar,11,37
RJ_Sikar,12,706
RJ_Sikar,13,15996
RJ_Sikar,14,4612
RJ_Sikar,15,169
RJ_Sikar,16,19
RJ_Tonk,1,144
RJ_Tonk,2,36
RJ_Tonk,3,34
RJ_Tonk,4,213
RJ_Tonk,5,413
RJ_Tonk,6,787
RJ_Tonk,7,409
RJ_Tonk,8,1116
RJ_Tonk,9,289
RJ_Tonk,10,21
RJ_Tonk,11,7
RJ_Tonk,12,443
RJ_Tonk,13,4341
RJ_Tonk,14,1156
RJ_Tonk,15,76
RJ_Tonk,16,10
RJ_Udaipur,1,316
RJ_Udaipur,2,287
RJ_Udaipur,3,308
RJ_Udaipur,4,904
RJ_Udaipur,5,1073
RJ_Udaipur,6,2977
RJ_Udaipur,7,1676
RJ_Udaipur,8,2867
RJ_Udaipur,9,1254
RJ_Udaipur,10,204
RJ_Udaipur,11,462
RJ_Udaipur,12,7067
RJ_Udaipur,13,30155
RJ_Udaipur,14,6527
RJ_Udaipur,15,140
RJ_Udaipur,16,155
TG_Unknown,1,1414
TG_Unknown,2,3560
TG_Unknown,3,32771
TG_Unknown,4,50651
TG_Unknown,5,70117
TG_Unknown,6,57725
TG_Unknown,7,40475
TG_Unknown,8,21395
TG_Unknown,9,12808
TG_Unknown,10,5658
TG_Unknown,11,4587
TG_Unknown,12,33577
TG_Unknown,13,185971
TG_Unknown,14,84171
TG_Unknown,15,29015
TG_Unknown,16,18240
TN_Ariyalur,1,348
TN_Ariyalur,2,44
TN_Ariyalur,3,150
TN_Ariyalur,4,1100
TN_Ariyalur,5,1647
TN_Ariyalur,6,902
TN_Ariyalur,7,307
TN_Ariyalur,8,113
TN_Ariyalur,9,49
TN_Ariyalur,10,50
TN_Ariyalur,11,45
TN_Ariyalur,12,233
TN_Ariyalur,13,2117
TN_Ariyalur,14,6597
TN_Ariyalur,15,1720
TN_Ariyalur,16,665
TN_Chengalpattu,1,430
TN_Chengalpattu,2,2452
TN_Chengalpattu,3,5671
TN_Chengalpattu,4,11527
TN_Chengalpattu,5,10663
TN_Chengalpattu,6,9405
TN_Chengalpattu,7,5589
TN_Chengalpattu,8,3051
TN_Chengalpattu,9,1969
TN_Chengalpattu,10,1338
TN_Chengalpattu,11,1490
TN_Chengalpattu,12,9508
TN_Chengalpattu,13,46208
TN_Chengalpattu,14,42458
TN_Chengalpattu,15,8011
TN_Chengalpattu,16,3838
TN_Chennai,1,5637
