districtid,timeid,dose1,dose2
RJ_Churu,14,14307.0,4984.0
RJ_Churu,15,23901.0,15857.0
RJ_Churu,16,12088.0,8609.0
RJ_Churu,17,5793.0,7060.0
RJ_Churu,18,16068.0,7828.0
RJ_Churu,19,18583.0,122.0
RJ_Churu,20,25370.0,156.0
RJ_Churu,21,35999.0,2238.0
RJ_Churu,22,36405.0,4864.0
RJ_Churu,23,5373.0,18.0
RJ_Churu,24,45941.0,5391.0
RJ_Churu,25,72542.0,19923.0
RJ_Churu,26,5347.0,5382.0
RJ_Churu,27,69465.0,25527.0
RJ_Churu,28,49840.0,17461.0
RJ_Churu,29,40078.0,31215.0
RJ_Churu,30,115125.0,52363.0
RJ_Dausa,1,23.0,0.0
RJ_Dausa,2,667.0,0.0
RJ_Dausa,3,3913.0,0.0
RJ_Dausa,4,2475.0,0.0
RJ_Dausa,5,1801.0,0.0
RJ_Dausa,6,4019.0,363.0
RJ_Dausa,7,182.0,2821.0
RJ_Dausa,8,13127.0,1746.0
RJ_Dausa,9,12811.0,1816.0
RJ_Dausa,10,21250.0,3785.0
RJ_Dausa,11,30182.0,374.0
RJ_Dausa,12,10543.0,1752.0
RJ_Dausa,13,48859.0,5769.0
RJ_Dausa,14,9283.0,2626.0
RJ_Dausa,15,17934.0,8851.0
RJ_Dausa,16,8009.0,4432.0
RJ_Dausa,17,6603.0,8152.0
RJ_Dausa,18,13105.0,6504.0
RJ_Dausa,19,18942.0,901.0
RJ_Dausa,20,18152.0,1501.0
RJ_Dausa,21,34716.0,3172.0
RJ_Dausa,22,45270.0,2501.0
RJ_Dausa,23,16665.0,161.0
RJ_Dausa,24,48277.0,8207.0
RJ_Dausa,25,48196.0,11694.0
RJ_Dausa,26,25692.0,6651.0
RJ_Dausa,27,50930.0,11636.0
RJ_Dausa,28,44970.0,13523.0
RJ_Dausa,29,37630.0,11761.0
RJ_Dausa,30,87507.0,21533.0
RJ_Dholpur,1,44.0,0.0
RJ_Dholpur,2,993.0,0.0
RJ_Dholpur,3,3237.0,0.0
RJ_Dholpur,4,2411.0,0.0
RJ_Dholpur,5,1460.0,0.0
RJ_Dholpur,6,3367.0,980.0
RJ_Dholpur,7,164.0,2828.0
RJ_Dholpur,8,16182.0,1431.0
RJ_Dholpur,9,11900.0,1144.0
RJ_Dholpur,10,22667.0,3005.0
RJ_Dholpur,11,28118.0,408.0
RJ_Dholpur,12,16017.0,2455.0
RJ_Dholpur,13,57569.0,7785.0
RJ_Dholpur,14,9082.0,1700.0
RJ_Dholpur,15,15203.0,10860.0
RJ_Dholpur,16,4786.0,5899.0
RJ_Dholpur,17,11069.0,7981.0
RJ_Dholpur,18,13753.0,8647.0
RJ_Dholpur,19,16378.0,523.0
RJ_Dholpur,20,8607.0,659.0
RJ_Dholpur,21,4737.0,590.0
RJ_Dholpur,22,19978.0,878.0
RJ_Dholpur,23,32615.0,575.0
RJ_Dholpur,24,45325.0,2204.0
RJ_Dholpur,25,21055.0,5464.0
RJ_Dholpur,26,15284.0,3820.0
RJ_Dholpur,27,29356.0,7273.0
RJ_Dholpur,28,23781.0,11757.0
RJ_Dholpur,29,15157.0,9495.0
RJ_Dholpur,30,37358.0,24507.0
RJ_Dungarpur,1,51.0,0.0
RJ_Dungarpur,2,812.0,0.0
RJ_Dungarpur,3,6003.0,0.0
RJ_Dungarpur,4,2141.0,0.0
RJ_Dungarpur,5,2407.0,0.0
RJ_Dungarpur,6,6280.0,665.0
RJ_Dungarpur,7,213.0,5291.0
RJ_Dungarpur,8,16730.0,1395.0
RJ_Dungarpur,9,5134.0,1674.0
RJ_Dungarpur,10,9299.0,5416.0
RJ_Dungarpur,11,35519.0,660.0
RJ_Dungarpur,12,12860.0,5545.0
RJ_Dungarpur,13,63317.0,7884.0
RJ_Dungarpur,14,11629.0,2952.0
RJ_Dungarpur,15,7239.0,5390.0
RJ_Dungarpur,16,3663.0,5153.0
RJ_Dungarpur,17,2820.0,4510.0
RJ_Dungarpur,18,7889.0,6571.0
RJ_Dungarpur,19,4902.0,191.0
RJ_Dungarpur,20,6662.0,65.0
RJ_Dungarpur,21,10680.0,761.0
RJ_Dungarpur,22,21589.0,1511.0
RJ_Dungarpur,23,44021.0,2022.0
RJ_Dungarpur,24,55881.0,6781.0
RJ_Dungarpur,25,13066.0,8435.0
RJ_Dungarpur,26,17376.0,6259.0
RJ_Dungarpur,27,37879.0,18213.0
RJ_Dungarpur,28,48475.0,15157.0
RJ_Dungarpur,29,22748.0,7295.0
RJ_Dungarpur,30,62798.0,19131.0
RJ_Ganganagar,1,80.0,0.0
RJ_Ganganagar,2,1179.0,0.0
RJ_Ganganagar,3,6624.0,0.0
RJ_Ganganagar,4,1761.0,0.0
RJ_Ganganagar,5,8369.0,0.0
RJ_Ganganagar,6,5679.0,821.0
RJ_Ganganagar,7,498.0,3846.0
RJ_Ganganagar,8,30504.0,3249.0
RJ_Ganganagar,9,14978.0,5627.0
RJ_Ganganagar,10,19613.0,4718.0
RJ_Ganganagar,11,27103.0,1230.0
RJ_Ganganagar,12,23918.0,7526.0
RJ_Ganganagar,13,85454.0,14708.0
RJ_Ganganagar,14,18328.0,6285.0
RJ_Ganganagar,15,37307.0,12391.0
RJ_Ganganagar,16,28884.0,12103.0
RJ_Ganganagar,17,10680.0,10824.0
RJ_Ganganagar,18,20543.0,5361.0
RJ_Ganganagar,19,24292.0,590.0
RJ_Ganganagar,20,21877.0,2962.0
RJ_Ganganagar,21,19032.0,3636.0
RJ_Ganganagar,22,25286.0,2397.0
RJ_Ganganagar,23,42246.0,74.0
RJ_Ganganagar,24,50584.0,9172.0
RJ_Ganganagar,25,31650.0,11612.0
RJ_Ganganagar,26,4631.0,4768.0
RJ_Ganganagar,27,26787.0,20784.0
RJ_Ganganagar,28,11925.0,34851.0
RJ_Ganganagar,29,30094.0,41058.0
RJ_Ganganagar,30,111978.0,46405.0
RJ_Hanumangarh,1,70.0,0.0
RJ_Hanumangarh,2,557.0,0.0
RJ_Hanumangarh,3,3027.0,0.0
RJ_Hanumangarh,4,2321.0,0.0
RJ_Hanumangarh,5,3288.0,0.0
RJ_Hanumangarh,6,3057.0,811.0
RJ_Hanumangarh,7,130.0,2699.0
RJ_Hanumangarh,8,13527.0,877.0
RJ_Hanumangarh,9,10841.0,2268.0
RJ_Hanumangarh,10,32351.0,2657.0
RJ_Hanumangarh,11,20816.0,651.0
RJ_Hanumangarh,12,17547.0,858.0
RJ_Hanumangarh,13,60541.0,720.0
RJ_Hanumangarh,14,14821.0,1515.0
RJ_Hanumangarh,15,21847.0,4399.0
RJ_Hanumangarh,16,21639.0,6317.0
RJ_Hanumangarh,17,15934.0,10646.0
RJ_Hanumangarh,18,15189.0,8760.0
RJ_Hanumangarh,19,24612.0,631.0
RJ_Hanumangarh,20,35172.0,856.0
RJ_Hanumangarh,21,47557.0,2829.0
RJ_Hanumangarh,22,33381.0,1155.0
RJ_Hanumangarh,23,21564.0,119.0
RJ_Hanumangarh,24,60022.0,19880.0
RJ_Hanumangarh,25,37318.0,11113.0
RJ_Hanumangarh,26,3830.0,5121.0
RJ_Hanumangarh,27,28073.0,13107.0
RJ_Hanumangarh,28,45615.0,30726.0
RJ_Hanumangarh,29,37579.0,44467.0
RJ_Hanumangarh,30,85737.0,40793.0
RJ_Jaipur,1,516.0,0.0
RJ_Jaipur,2,4892.0,0.0
RJ_Jaipur,3,22076.0,0.0
RJ_Jaipur,4,18399.0,0.0
RJ_Jaipur,5,17543.0,0.0
RJ_Jaipur,6,12942.0,2846.0
RJ_Jaipur,7,6008.0,8912.0
RJ_Jaipur,8,63908.0,13536.0
RJ_Jaipur,9,45766.0,14676.0
RJ_Jaipur,10,51900.0,15527.0
RJ_Jaipur,11,60573.0,5219.0
RJ_Jaipur,12,97160.0,7701.0
RJ_Jaipur,13,310750.0,21984.0
RJ_Jaipur,14,126594.0,24290.0
RJ_Jaipur,15,164980.0,44316.0
RJ_Jaipur,16,104896.0,38985.0
RJ_Jaipur,17,110813.0,53477.0
RJ_Jaipur,18,85060.0,41764.0
RJ_Jaipur,19,98846.0,17549.0
RJ_Jaipur,20,84559.0,22395.0
RJ_Jaipur,21,89916.0,22761.0
RJ_Jaipur,22,255279.0,13301.0
RJ_Jaipur,23,157542.0,5593.0
RJ_Jaipur,24,310707.0,28021.0
RJ_Jaipur,25,70998.0,54016.0
RJ_Jaipur,26,51847.0,56907.0
RJ_Jaipur,27,86431.0,82240.0
RJ_Jaipur,28,67513.0,65979.0
RJ_Jaipur,29,85193.0,150116.0
RJ_Jaipur,30,282826.0,202211.0
RJ_Jaisalmer,1,76.0,0.0
RJ_Jaisalmer,2,433.0,0.0
RJ_Jaisalmer,3,2434.0,0.0
RJ_Jaisalmer,4,1546.0,0.0
RJ_Jaisalmer,5,4389.0,0.0
RJ_Jaisalmer,6,4723.0,448.0
RJ_Jaisalmer,7,231.0,1613.0
RJ_Jaisalmer,8,4052.0,1564.0
RJ_Jaisalmer,9,6723.0,3191.0
RJ_Jaisalmer,10,9464.0,5055.0
RJ_Jaisalmer,11,12964.0,427.0
RJ_Jaisalmer,12,5848.0,552.0
RJ_Jaisalmer,13,18966.0,3598.0
RJ_Jaisalmer,14,10439.0,2819.0
RJ_Jaisalmer,15,6360.0,6160.0
RJ_Jaisalmer,16,4319.0,3682.0
RJ_Jaisalmer,17,1829.0,2659.0
RJ_Jaisalmer,18,7183.0,3230.0
RJ_Jaisalmer,19,6752.0,139.0
RJ_Jaisalmer,20,8192.0,594.0
RJ_Jaisalmer,21,7988.0,927.0
RJ_Jaisalmer,22,28872.0,1551.0
RJ_Jaisalmer,23,12128.0,1509.0
RJ_Jaisalmer,24,25150.0,2665.0
RJ_Jaisalmer,25,8443.0,2125.0
RJ_Jaisalmer,26,14001.0,5804.0
RJ_Jaisalmer,27,9380.0,3121.0
RJ_Jaisalmer,28,20530.0,10632.0
RJ_Jaisalmer,29,9667.0,4991.0
RJ_Jaisalmer,30,29331.0,11020.0
RJ_Jalore,1,106.0,0.0
RJ_Jalore,2,954.0,0.0
RJ_Jalore,3,5331.0,0.0
RJ_Jalore,4,2726.0,0.0
RJ_Jalore,5,2319.0,0.0
RJ_Jalore,6,4976.0,634.0
RJ_Jalore,7,149.0,4329.0
RJ_Jalore,8,20222.0,2009.0
RJ_Jalore,9,27015.0,1935.0
RJ_Jalore,10,38919.0,4561.0
RJ_Jalore,11,24418.0,322.0
RJ_Jalore,12,11565.0,1944.0
RJ_Jalore,13,56336.0,9316.0
RJ_Jalore,14,13754.0,5786.0
RJ_Jalore,15,13767.0,12068.0
RJ_Jalore,16,7715.0,6010.0
RJ_Jalore,17,5537.0,7812.0
RJ_Jalore,18,10712.0,6531.0
RJ_Jalore,19,8014.0,98.0
RJ_Jalore,20,18966.0,276.0
RJ_Jalore,21,8433.0,1377.0
RJ_Jalore,22,42271.0,4859.0
RJ_Jalore,23,29701.0,1187.0
RJ_Jalore,24,47281.0,12396.0
RJ_Jalore,25,58563.0,19982.0
RJ_Jalore,26,13301.0,6128.0
RJ_Jalore,27,42830.0,11518.0
RJ_Jalore,28,59510.0,20076.0
RJ_Jalore,29,45255.0,14460.0
RJ_Jalore,30,97031.0,20304.0
RJ_Jhalawar,1,27.0,0.0
RJ_Jhalawar,2,950.0,0.0
RJ_Jhalawar,3,6615.0,0.0
RJ_Jhalawar,4,4629.0,0.0
RJ_Jhalawar,5,2034.0,0.0
RJ_Jhalawar,6,4998.0,840.0
RJ_Jhalawar,7,610.0,4336.0
RJ_Jhalawar,8,33278.0,2254.0
RJ_Jhalawar,9,31714.0,2417.0
RJ_Jhalawar,10,21563.0,5698.0
RJ_Jhalawar,11,12700.0,586.0
RJ_Jhalawar,12,13053.0,3430.0
RJ_Jhalawar,13,44405.0,5551.0
RJ_Jhalawar,14,24983.0,8287.0
RJ_Jhalawar,15,10767.0,8148.0
RJ_Jhalawar,16,6855.0,5377.0
RJ_Jhalawar,17,2824.0,2807.0
RJ_Jhalawar,18,8572.0,4424.0
RJ_Jhalawar,19,8716.0,119.0
RJ_Jhalawar,20,11622.0,540.0
RJ_Jhalawar,21,8583.0,3247.0
RJ_Jhalawar,22,22493.0,2837.0
RJ_Jhalawar,23,33413.0,1620.0
RJ_Jhalawar,24,82423.0,7769.0
RJ_Jhalawar,25,26551.0,8676.0
RJ_Jhalawar,26,10955.0,4688.0
RJ_Jhalawar,27,46136.0,14081.0
RJ_Jhalawar,28,25584.0,11225.0
RJ_Jhalawar,29,24877.0,12401.0
RJ_Jhalawar,30,82055.0,19041.0
RJ_Jhunjhunu,1,87.0,0.0
RJ_Jhunjhunu,2,1075.0,0.0
RJ_Jhunjhunu,3,6980.0,0.0
RJ_Jhunjhunu,4,4474.0,0.0
RJ_Jhunjhunu,5,2668.0,0.0
RJ_Jhunjhunu,6,3744.0,644.0
RJ_Jhunjhunu,7,117.0,5407.0
RJ_Jhunjhunu,8,49965.0,3471.0
RJ_Jhunjhunu,9,37497.0,1979.0
RJ_Jhunjhunu,10,37926.0,4298.0
RJ_Jhunjhunu,11,29765.0,504.0
RJ_Jhunjhunu,12,23556.0,4616.0
RJ_Jhunjhunu,13,89213.0,7875.0
RJ_Jhunjhunu,14,26229.0,6710.0
RJ_Jhunjhunu,15,49915.0,32043.0
RJ_Jhunjhunu,16,28251.0,21219.0
RJ_Jhunjhunu,17,20055.0,18860.0
RJ_Jhunjhunu,18,30167.0,12039.0
RJ_Jhunjhunu,19,18656.0,1247.0
RJ_Jhunjhunu,20,18861.0,1406.0
RJ_Jhunjhunu,21,35720.0,4802.0
RJ_Jhunjhunu,22,29900.0,1020.0
RJ_Jhunjhunu,23,28999.0,4.0
RJ_Jhunjhunu,24,101546.0,20542.0
RJ_Jhunjhunu,25,16767.0,9146.0
RJ_Jhunjhunu,26,1808.0,8277.0
RJ_Jhunjhunu,27,23699.0,36801.0
RJ_Jhunjhunu,28,16888.0,24643.0
RJ_Jhunjhunu,29,17710.0,57619.0
RJ_Jhunjhunu,30,200609.0,62697.0
RJ_Jodhpur,1,114.0,0.0
RJ_Jodhpur,2,3036.0,0.0
RJ_Jodhpur,3,14731.0,0.0
RJ_Jodhpur,4,10232.0,0.0
RJ_Jodhpur,5,11275.0,0.0
RJ_Jodhpur,6,10322.0,3258.0
RJ_Jodhpur,7,768.0,10511.0
RJ_Jodhpur,8,35077.0,6584.0
RJ_Jodhpur,9,29222.0,12132.0
RJ_Jodhpur,10,66658.0,9431.0
RJ_Jodhpur,11,40833.0,1936.0
RJ_Jodhpur,12,56512.0,6153.0
RJ_Jodhpur,13,167214.0,17595.0
RJ_Jodhpur,14,34523.0,14839.0
RJ_Jodhpur,15,55150.0,32723.0
RJ_Jodhpur,16,29575.0,17841.0
RJ_Jodhpur,17,30332.0,21335.0
RJ_Jodhpur,18,35324.0,14255.0
RJ_Jodhpur,19,45240.0,2319.0
RJ_Jodhpur,20,45251.0,3608.0
RJ_Jodhpur,21,82898.0,7930.0
RJ_Jodhpur,22,96117.0,6809.0
RJ_Jodhpur,23,96967.0,6212.0
RJ_Jodhpur,24,124475.0,17827.0
RJ_Jodhpur,25,46635.0,40794.0
RJ_Jodhpur,26,9627.0,26234.0
RJ_Jodhpur,27,38576.0,68029.0
RJ_Jodhpur,28,20741.0,26161.0
RJ_Jodhpur,29,40393.0,105970.0
RJ_Jodhpur,30,264281.0,79960.0
RJ_Karauli,1,151.0,0.0
RJ_Karauli,2,1219.0,0.0
RJ_Karauli,3,4727.0,0.0
RJ_Karauli,4,2021.0,0.0
RJ_Karauli,5,1590.0,0.0
RJ_Karauli,6,3660.0,1065.0
RJ_Karauli,7,125.0,3270.0
RJ_Karauli,8,23170.0,1270.0
RJ_Karauli,9,10815.0,1766.0
RJ_Karauli,10,26757.0,3187.0
RJ_Karauli,11,18947.0,228.0
RJ_Karauli,12,8664.0,1315.0
RJ_Karauli,13,81810.0,6725.0
RJ_Karauli,14,19266.0,4061.0
RJ_Karauli,15,19030.0,8664.0
RJ_Karauli,16,3869.0,2226.0
RJ_Karauli,17,5271.0,7395.0
RJ_Karauli,18,10064.0,5806.0
RJ_Karauli,19,10052.0,160.0
RJ_Karauli,20,9709.0,288.0
RJ_Karauli,21,7115.0,1004.0
RJ_Karauli,22,35686.0,1163.0
RJ_Karauli,23,24393.0,1764.0
RJ_Karauli,24,47688.0,4504.0
RJ_Karauli,25,39687.0,15941.0
RJ_Karauli,26,8797.0,3466.0
RJ_Karauli,27,34977.0,15565.0
RJ_Karauli,28,36362.0,17030.0
RJ_Karauli,29,37035.0,15745.0
RJ_Karauli,30,56905.0,19090.0
RJ_Kota,1,106.0,0.0
RJ_Kota,2,1832.0,0.0
RJ_Kota,3,9720.0,0.0
RJ_Kota,4,6078.0,0.0
RJ_Kota,5,6031.0,0.0
RJ_Kota,6,3951.0,1092.0
RJ_Kota,7,751.0,5943.0
RJ_Kota,8,19951.0,3740.0
RJ_Kota,9,13569.0,6502.0
RJ_Kota,10,22309.0,5268.0
RJ_Kota,11,22407.0,1002.0
RJ_Kota,12,45077.0,4140.0
RJ_Kota,13,126573.0,7146.0
RJ_Kota,14,43103.0,8545.0
RJ_Kota,15,27081.0,13559.0
RJ_Kota,16,13620.0,8033.0
RJ_Kota,17,33683.0,12748.0
RJ_Kota,18,30866.0,13286.0
RJ_Kota,19,38295.0,329.0
RJ_Kota,20,25786.0,1308.0
RJ_Kota,21,6300.0,2272.0
RJ_Kota,22,63585.0,2446.0
RJ_Kota,23,24856.0,353.0
RJ_Kota,24,74478.0,13544.0
RJ_Kota,25,13080.0,8582.0
RJ_Kota,26,2910.0,10783.0
RJ_Kota,27,14131.0,48229.0
RJ_Kota,28,20536.0,37211.0
RJ_Kota,29,32456.0,49403.0
RJ_Kota,30,149155.0,59843.0
RJ_Nagaur,1,111.0,0.0
RJ_Nagaur,2,1573.0,0.0
RJ_Nagaur,3,13767.0,0.0
RJ_Nagaur,4,4588.0,0.0
RJ_Nagaur,5,4072.0,0.0
RJ_Nagaur,6,8994.0,2268.0
RJ_Nagaur,7,290.0,12100.0
RJ_Nagaur,8,61383.0,3032.0
RJ_Nagaur,9,47535.0,3334.0
RJ_Nagaur,10,103638.0,8157.0
RJ_Nagaur,11,60132.0,610.0
RJ_Nagaur,12,98538.0,12692.0
RJ_Nagaur,13,165643.0,23524.0
RJ_Nagaur,14,48018.0,26867.0
RJ_Nagaur,15,34952.0,44221.0
RJ_Nagaur,16,17347.0,19894.0
RJ_Nagaur,17,12122.0,22866.0
RJ_Nagaur,18,34383.0,22095.0
RJ_Nagaur,19,22553.0,171.0
RJ_Nagaur,20,31570.0,1181.0
RJ_Nagaur,21,28205.0,6807.0
RJ_Nagaur,22,54720.0,1437.0
RJ_Nagaur,23,51765.0,779.0
RJ_Nagaur,24,155830.0,26503.0
RJ_Nagaur,25,11467.0,33405.0
RJ_Nagaur,26,307.0,28057.0
RJ_Nagaur,27,35996.0,30771.0
RJ_Nagaur,28,27388.0,50630.0
RJ_Nagaur,29,22197.0,103261.0
RJ_Nagaur,30,210647.0,73386.0
RJ_Pali,1,190.0,0.0
RJ_Pali,2,1583.0,0.0
RJ_Pali,3,7264.0,0.0
RJ_Pali,4,3832.0,0.0
RJ_Pali,5,3696.0,0.0
RJ_Pali,6,5179.0,731.0
RJ_Pali,7,207.0,5364.0
RJ_Pali,8,21870.0,3897.0
RJ_Pali,9,24216.0,2312.0
RJ_Pali,10,49411.0,5322.0
RJ_Pali,11,33811.0,459.0
RJ_Pali,12,19771.0,3417.0
RJ_Pali,13,72265.0,11243.0
RJ_Pali,14,21020.0,6405.0
RJ_Pali,15,31285.0,20904.0
RJ_Pali,16,17023.0,13244.0
RJ_Pali,17,30282.0,13518.0
RJ_Pali,18,21029.0,7134.0
RJ_Pali,19,25387.0,315.0
RJ_Pali,20,18938.0,681.0
RJ_Pali,21,15323.0,1659.0
RJ_Pali,22,36432.0,4052.0
RJ_Pali,23,22950.0,3069.0
RJ_Pali,24,59298.0,3099.0
RJ_Pali,25,75097.0,19022.0
RJ_Pali,26,6577.0,3058.0
RJ_Pali,27,30929.0,18979.0
RJ_Pali,28,32247.0,20493.0
RJ_Pali,29,28332.0,46148.0
RJ_Pali,30,84605.0,43886.0
RJ_Pratapgarh,1,25.0,0.0
RJ_Pratapgarh,2,669.0,0.0
RJ_Pratapgarh,3,3570.0,0.0
RJ_Pratapgarh,4,957.0,0.0
RJ_Pratapgarh,5,2077.0,0.0
RJ_Pratapgarh,6,3696.0,574.0
RJ_Pratapgarh,7,72.0,1515.0
RJ_Pratapgarh,8,7534.0,1520.0
RJ_Pratapgarh,9,7370.0,1286.0
RJ_Pratapgarh,10,5613.0,3280.0
RJ_Pratapgarh,11,11049.0,590.0
RJ_Pratapgarh,12,6850.0,924.0
RJ_Pratapgarh,13,21986.0,3056.0
RJ_Pratapgarh,14,11096.0,2211.0
RJ_Pratapgarh,15,8404.0,4555.0
RJ_Pratapgarh,16,3613.0,1868.0
RJ_Pratapgarh,17,1774.0,2917.0
RJ_Pratapgarh,18,12541.0,3046.0
RJ_Pratapgarh,19,17604.0,44.0
RJ_Pratapgarh,20,11237.0,222.0
RJ_Pratapgarh,21,10300.0,682.0
RJ_Pratapgarh,22,58170.0,1160.0
RJ_Pratapgarh,23,9282.0,2163.0
RJ_Pratapgarh,24,36993.0,3281.0
RJ_Pratapgarh,25,12166.0,2840.0
RJ_Pratapgarh,26,4581.0,1315.0
RJ_Pratapgarh,27,21234.0,7714.0
RJ_Pratapgarh,28,25293.0,8516.0
RJ_Pratapgarh,29,22342.0,5777.0
RJ_Pratapgarh,30,44817.0,18206.0
RJ_Rajsamand,1,5.0,0.0
RJ_Rajsamand,2,1391.0,0.0
RJ_Rajsamand,3,5442.0,0.0
RJ_Rajsamand,4,2169.0,0.0
RJ_Rajsamand,5,2925.0,0.0
RJ_Rajsamand,6,4099.0,811.0
RJ_Rajsamand,7,94.0,4964.0
RJ_Rajsamand,8,16292.0,1850.0
RJ_Rajsamand,9,10275.0,2051.0
RJ_Rajsamand,10,21510.0,3896.0
RJ_Rajsamand,11,23326.0,273.0
RJ_Rajsamand,12,8874.0,2687.0
RJ_Rajsamand,13,53455.0,7300.0
RJ_Rajsamand,14,25351.0,6717.0
RJ_Rajsamand,15,11283.0,7713.0
RJ_Rajsamand,16,6507.0,5671.0
RJ_Rajsamand,17,5170.0,8475.0
RJ_Rajsamand,18,10175.0,6289.0
RJ_Rajsamand,19,8203.0,310.0
RJ_Rajsamand,20,12254.0,636.0
RJ_Rajsamand,21,6860.0,693.0
RJ_Rajsamand,22,15014.0,803.0
RJ_Rajsamand,23,42263.0,748.0
RJ_Rajsamand,24,43192.0,3212.0
RJ_Rajsamand,25,14480.0,5565.0
RJ_Rajsamand,26,7382.0,2653.0
RJ_Rajsamand,27,24237.0,8887.0
RJ_Rajsamand,28,28586.0,11630.0
RJ_Rajsamand,29,32348.0,11553.0
RJ_Rajsamand,30,35959.0,9546.0
RJ_Sawai Madhopur,1,57.0,0.0
RJ_Sawai Madhopur,2,1300.0,0.0
RJ_Sawai Madhopur,3,4181.0,0.0
RJ_Sawai Madhopur,4,1697.0,0.0
RJ_Sawai Madhopur,5,2296.0,0.0
RJ_Sawai Madhopur,6,2803.0,922.0
RJ_Sawai Madhopur,7,89.0,3948.0
RJ_Sawai Madhopur,8,16516.0,913.0
RJ_Sawai Madhopur,9,9457.0,1679.0
RJ_Sawai Madhopur,10,12073.0,2660.0
RJ_Sawai Madhopur,11,30638.0,263.0
RJ_Sawai Madhopur,12,16270.0,4244.0
RJ_Sawai Madhopur,13,46577.0,6150.0
RJ_Sawai Madhopur,14,16308.0,3943.0
RJ_Sawai Madhopur,15,12556.0,6091.0
RJ_Sawai Madhopur,16,6626.0,5098.0
RJ_Sawai Madhopur,17,4984.0,7478.0
RJ_Sawai Madhopur,18,17893.0,6772.0
RJ_Sawai Madhopur,19,16998.0,577.0
RJ_Sawai Madhopur,20,14545.0,1140.0
RJ_Sawai Madhopur,21,5503.0,1583.0
RJ_Sawai Madhopur,22,40468.0,1345.0
RJ_Sawai Madhopur,23,25597.0,1397.0
RJ_Sawai Madhopur,24,43733.0,5239.0
RJ_Sawai Madhopur,25,29952.0,6981.0
RJ_Sawai Madhopur,26,19085.0,5622.0
RJ_Sawai Madhopur,27,27088.0,8219.0
RJ_Sawai Madhopur,28,32021.0,11140.0
RJ_Sawai Madhopur,29,14053.0,16416.0
RJ_Sawai Madhopur,30,70338.0,30858.0
RJ_Sikar,1,17.0,0.0
RJ_Sikar,2,1572.0,0.0
RJ_Sikar,3,7122.0,0.0
RJ_Sikar,4,4087.0,0.0
RJ_Sikar,5,3437.0,0.0
RJ_Sikar,6,5653.0,806.0
RJ_Sikar,7,634.0,5186.0
RJ_Sikar,8,38441.0,3630.0
RJ_Sikar,9,29192.0,3269.0
RJ_Sikar,10,38284.0,5240.0
RJ_Sikar,11,55126.0,738.0
RJ_Sikar,12,24529.0,2308.0
RJ_Sikar,13,105015.0,3451.0
RJ_Sikar,14,30020.0,8557.0
RJ_Sikar,15,40280.0,21628.0
RJ_Sikar,16,18641.0,10881.0
RJ_Sikar,17,42863.0,14159.0
RJ_Sikar,18,41857.0,16396.0
RJ_Sikar,19,39967.0,76.0
RJ_Sikar,20,52090.0,2153.0
RJ_Sikar,21,44669.0,7198.0
RJ_Sikar,22,35234.0,4215.0
RJ_Sikar,23,32504.0,712.0
RJ_Sikar,24,169359.0,30622.0
RJ_Sikar,25,23938.0,30869.0
RJ_Sikar,26,862.0,10378.0
RJ_Sikar,27,26016.0,70605.0
RJ_Sikar,28,19607.0,46978.0
RJ_Sikar,29,14846.0,57234.0
RJ_Sikar,30,232947.0,87385.0
RJ_Sirohi,1,28.0,0.0
RJ_Sirohi,2,922.0,0.0
RJ_Sirohi,3,2324.0,0.0
RJ_Sirohi,4,2161.0,0.0
RJ_Sirohi,5,1588.0,0.0
RJ_Sirohi,6,2339.0,634.0
RJ_Sirohi,7,86.0,2038.0
RJ_Sirohi,8,16266.0,1370.0
RJ_Sirohi,9,4585.0,1608.0
RJ_Sirohi,10,20833.0,2281.0
RJ_Sirohi,11,14584.0,240.0
RJ_Sirohi,12,9113.0,1115.0
RJ_Sirohi,13,51822.0,1320.0
RJ_Sirohi,14,20542.0,3381.0
RJ_Sirohi,15,6061.0,5519.0
RJ_Sirohi,16,3054.0,3713.0
RJ_Sirohi,17,3301.0,5490.0
RJ_Sirohi,18,8756.0,6511.0
RJ_Sirohi,19,12450.0,31.0
RJ_Sirohi,20,8687.0,508.0
RJ_Sirohi,21,4360.0,1220.0
RJ_Sirohi,22,31315.0,3258.0
RJ_Sirohi,23,16760.0,1410.0
RJ_Sirohi,24,32971.0,8172.0
RJ_Sirohi,25,30829.0,18495.0
RJ_Sirohi,26,2762.0,7384.0
RJ_Sirohi,27,24385.0,11314.0
RJ_Sirohi,28,21425.0,22247.0
RJ_Sirohi,29,20689.0,13931.0
RJ_Sirohi,30,54582.0,18576.0
RJ_Tonk,1,23.0,0.0
RJ_Tonk,2,730.0,0.0
RJ_Tonk,3,5026.0,0.0
RJ_Tonk,4,3528.0,0.0
RJ_Tonk,5,3055.0,0.0
RJ_Tonk,6,4434.0,669.0
RJ_Tonk,7,455.0,3811.0
RJ_Tonk,8,16033.0,2385.0
RJ_Tonk,9,9564.0,2239.0
RJ_Tonk,10,15200.0,4107.0
RJ_Tonk,11,18922.0,671.0
RJ_Tonk,12,13935.0,1661.0
RJ_Tonk,13,44151.0,4616.0
RJ_Tonk,14,9550.0,1587.0
RJ_Tonk,15,19119.0,4860.0
RJ_Tonk,16,10902.0,3799.0
RJ_Tonk,17,7843.0,7121.0
RJ_Tonk,18,13386.0,5735.0
