districtid,timeid,dose1,dose2
OR_Nayagarh,1,6617.0,0.0
OR_Nayagarh,2,10157.0,6107.0
OR_Nayagarh,3,65871.0,1635.0
OR_Nayagarh,4,23137.0,17035.0
OR_Nayagarh,5,40178.0,1146.0
OR_Nayagarh,6,65854.0,29068.0
OR_Nayagarh,7,109793.0,28101.0
OR_Nuapada,1,5080.0,0.0
OR_Nuapada,2,3819.0,3637.0
OR_Nuapada,3,52022.0,3558.0
OR_Nuapada,4,5411.0,8780.0
OR_Nuapada,5,7640.0,894.0
OR_Nuapada,6,60517.0,8284.0
OR_Nuapada,7,136421.0,18215.0
OR_Puri,1,13276.0,0.0
OR_Puri,2,9860.0,8560.0
OR_Puri,3,143130.0,7448.0
OR_Puri,4,47260.0,29397.0
OR_Puri,5,138078.0,3652.0
OR_Puri,6,148807.0,65064.0
OR_Puri,7,168339.0,51882.0
OR_Rayagada,1,9762.0,0.0
OR_Rayagada,2,10159.0,7425.0
OR_Rayagada,3,74907.0,5368.0
OR_Rayagada,4,18769.0,20709.0
OR_Rayagada,5,24705.0,987.0
OR_Rayagada,6,69898.0,13226.0
OR_Rayagada,7,121434.0,21307.0
OR_Sambalpur,1,16765.0,0.0
OR_Sambalpur,2,14431.0,11089.0
OR_Sambalpur,3,80012.0,7766.0
OR_Sambalpur,4,33180.0,22854.0
OR_Sambalpur,5,144325.0,1402.0
OR_Sambalpur,6,147304.0,32756.0
OR_Sambalpur,7,99256.0,35911.0
OR_Subarnapur,1,4299.0,0.0
OR_Subarnapur,2,11143.0,4669.0
OR_Subarnapur,3,41358.0,5798.0
OR_Subarnapur,4,14232.0,10080.0
OR_Subarnapur,5,19899.0,475.0
OR_Subarnapur,6,43867.0,10030.0
OR_Subarnapur,7,104938.0,19141.0
OR_Sundargarh,1,19774.0,0.0
OR_Sundargarh,2,18071.0,11586.0
OR_Sundargarh,3,143105.0,11047.0
OR_Sundargarh,4,55645.0,28905.0
OR_Sundargarh,5,197820.0,1885.0
OR_Sundargarh,6,115384.0,61768.0
OR_Sundargarh,7,139262.0,67664.0
PB_Amritsar,1,12342.0,5.0
PB_Amritsar,2,25637.0,8061.0
PB_Amritsar,3,-16021.0,88569.0
PB_Amritsar,4,237968.0,-26253.0
PB_Amritsar,5,79281.0,4364.0
PB_Amritsar,6,133131.0,51482.0
PB_Amritsar,7,150601.0,63677.0
PB_Barnala,1,710.0,0.0
PB_Barnala,2,2557.0,551.0
PB_Barnala,3,-1652.0,14480.0
PB_Barnala,4,51869.0,-5672.0
PB_Barnala,5,15080.0,2885.0
PB_Barnala,6,35262.0,7895.0
PB_Barnala,7,34663.0,16002.0
PB_Bathinda,1,3196.0,0.0
PB_Bathinda,2,10117.0,2497.0
PB_Bathinda,3,40580.0,4700.0
PB_Bathinda,4,54595.0,18731.0
PB_Bathinda,5,37768.0,3098.0
PB_Bathinda,6,79491.0,21094.0
PB_Bathinda,7,73626.0,36300.0
PB_Faridkot,1,2673.0,2.0
PB_Faridkot,2,4421.0,1991.0
PB_Faridkot,3,31484.0,2569.0
PB_Faridkot,4,39304.0,10935.0
PB_Faridkot,5,14276.0,3319.0
PB_Faridkot,6,32701.0,13524.0
PB_Faridkot,7,43181.0,23092.0
PB_Fatehgarh Sahib,1,1006.0,0.0
PB_Fatehgarh Sahib,2,3462.0,786.0
PB_Fatehgarh Sahib,3,14881.0,1737.0
PB_Fatehgarh Sahib,4,27547.0,6593.0
PB_Fatehgarh Sahib,5,12895.0,2984.0
PB_Fatehgarh Sahib,6,76384.0,7626.0
PB_Fatehgarh Sahib,7,56832.0,21228.0
PB_Fazilka,1,826.0,0.0
PB_Fazilka,2,6975.0,644.0
PB_Fazilka,3,28178.0,2568.0
PB_Fazilka,4,38959.0,9005.0
PB_Fazilka,5,16435.0,4287.0
PB_Fazilka,6,49423.0,10040.0
PB_Fazilka,7,57068.0,21795.0
PB_Ferozepur,1,1580.0,0.0
PB_Ferozepur,2,7435.0,962.0
PB_Ferozepur,3,29852.0,3733.0
PB_Ferozepur,4,34510.0,12075.0
PB_Ferozepur,5,20664.0,741.0
PB_Ferozepur,6,41480.0,8559.0
PB_Ferozepur,7,45804.0,20308.0
PB_Gurdaspur,1,3842.0,0.0
PB_Gurdaspur,2,11277.0,2497.0
PB_Gurdaspur,3,173418.0,8557.0
PB_Gurdaspur,4,92470.0,60973.0
PB_Gurdaspur,5,33191.0,8092.0
PB_Gurdaspur,6,76147.0,43087.0
PB_Gurdaspur,7,131804.0,64341.0
PB_Hoshiarpur,1,5225.0,0.0
PB_Hoshiarpur,2,12348.0,3725.0
PB_Hoshiarpur,3,124129.0,5013.0
PB_Hoshiarpur,4,129443.0,46577.0
PB_Hoshiarpur,5,56734.0,8688.0
PB_Hoshiarpur,6,227624.0,69019.0
PB_Hoshiarpur,7,171567.0,102967.0
PB_Jalandhar,1,11335.0,17.0
PB_Jalandhar,2,15510.0,7889.0
PB_Jalandhar,3,203825.0,9893.0
PB_Jalandhar,4,145429.0,60069.0
PB_Jalandhar,5,79591.0,12749.0
PB_Jalandhar,6,177009.0,76075.0
PB_Jalandhar,7,182118.0,118936.0
PB_Kapurthala,1,2132.0,4.0
PB_Kapurthala,2,4366.0,1544.0
PB_Kapurthala,3,49892.0,2927.0
PB_Kapurthala,4,43853.0,12606.0
PB_Kapurthala,5,22964.0,4294.0
PB_Kapurthala,6,46088.0,18640.0
PB_Kapurthala,7,63400.0,38765.0
PB_Ludhiana,1,21564.0,0.0
PB_Ludhiana,2,35688.0,16097.0
PB_Ludhiana,3,267750.0,18207.0
PB_Ludhiana,4,176710.0,89728.0
PB_Ludhiana,5,152165.0,17692.0
PB_Ludhiana,6,252261.0,103518.0
PB_Ludhiana,7,302323.0,140257.0
PB_Mansa,1,1289.0,0.0
PB_Mansa,2,2333.0,760.0
PB_Mansa,3,12504.0,1625.0
PB_Mansa,4,36270.0,4496.0
PB_Mansa,5,10568.0,1760.0
PB_Mansa,6,37448.0,5188.0
PB_Mansa,7,34969.0,17146.0
PB_Moga,1,1012.0,2.0
PB_Moga,2,4788.0,722.0
PB_Moga,3,31535.0,3809.0
PB_Moga,4,40339.0,12048.0
PB_Moga,5,39552.0,1048.0
PB_Moga,6,57939.0,12183.0
PB_Moga,7,62209.0,24431.0
PB_Pathankot,1,2016.0,0.0
PB_Pathankot,2,6138.0,1136.0
PB_Pathankot,3,80633.0,3282.0
PB_Pathankot,4,45656.0,23119.0
PB_Pathankot,5,21299.0,3137.0
PB_Pathankot,6,49910.0,20207.0
PB_Pathankot,7,68473.0,36889.0
PB_Patiala,1,6246.0,0.0
PB_Patiala,2,13652.0,3656.0
PB_Patiala,3,102497.0,5732.0
PB_Patiala,4,108611.0,27422.0
PB_Patiala,5,50810.0,5097.0
PB_Patiala,6,109316.0,43833.0
PB_Patiala,7,178957.0,73813.0
PB_Rupnagar,1,1856.0,0.0
PB_Rupnagar,2,3304.0,1543.0
PB_Rupnagar,3,24693.0,1781.0
PB_Rupnagar,4,30264.0,8068.0
PB_Rupnagar,5,33507.0,2611.0
PB_Rupnagar,6,70403.0,12494.0
PB_Rupnagar,7,58980.0,23855.0
PB_S.A.S. Nagar,1,4851.0,0.0
PB_S.A.S. Nagar,2,15632.0,3597.0
PB_S.A.S. Nagar,3,70561.0,7228.0
PB_S.A.S. Nagar,4,212713.0,27783.0
PB_S.A.S. Nagar,5,152190.0,17597.0
PB_S.A.S. Nagar,6,97775.0,43891.0
PB_S.A.S. Nagar,7,86812.0,95599.0
PB_Sangrur,1,2380.0,30.0
PB_Sangrur,2,5838.0,1656.0
PB_Sangrur,3,46063.0,2393.0
PB_Sangrur,4,56684.0,12186.0
PB_Sangrur,5,28324.0,4460.0
PB_Sangrur,6,84223.0,21702.0
PB_Sangrur,7,76043.0,37970.0
PB_Shahid Bhagat Singh Nagar,1,1839.0,0.0
PB_Shahid Bhagat Singh Nagar,2,4064.0,1503.0
PB_Shahid Bhagat Singh Nagar,3,44431.0,2173.0
PB_Shahid Bhagat Singh Nagar,4,58737.0,12129.0
PB_Shahid Bhagat Singh Nagar,5,16692.0,5782.0
PB_Shahid Bhagat Singh Nagar,6,39044.0,16268.0
PB_Shahid Bhagat Singh Nagar,7,47978.0,30620.0
PB_Sri Muktsar Sahib,1,1055.0,2.0
PB_Sri Muktsar Sahib,2,3215.0,784.0
PB_Sri Muktsar Sahib,3,32787.0,1701.0
PB_Sri Muktsar Sahib,4,37902.0,7812.0
PB_Sri Muktsar Sahib,5,23684.0,3011.0
PB_Sri Muktsar Sahib,6,83456.0,14754.0
PB_Sri Muktsar Sahib,7,68037.0,26194.0
PB_Tarn Taran,1,3013.0,0.0
PB_Tarn Taran,2,6038.0,2238.0
PB_Tarn Taran,3,47829.0,3433.0
PB_Tarn Taran,4,37706.0,10671.0
PB_Tarn Taran,5,32032.0,2174.0
PB_Tarn Taran,6,59536.0,14281.0
PB_Tarn Taran,7,70650.0,27106.0
PY_Karaikal,1,365.0,0.0
PY_Karaikal,2,1894.0,339.0
PY_Karaikal,3,-1406.0,7097.0
PY_Karaikal,4,20523.0,-3057.0
PY_Karaikal,5,13772.0,398.0
PY_Karaikal,6,38045.0,10748.0
PY_Karaikal,7,22849.0,3940.0
PY_Mahe,1,545.0,36.0
PY_Mahe,2,1147.0,641.0
PY_Mahe,3,-768.0,1812.0
PY_Mahe,4,12515.0,1319.0
PY_Mahe,5,6312.0,60.0
PY_Mahe,6,6966.0,3391.0
PY_Mahe,7,4190.0,5867.0
PY_Puducherry,1,4178.0,12.0
PY_Puducherry,2,14472.0,2377.0
PY_Puducherry,3,-9789.0,51905.0
PY_Puducherry,4,132204.0,-15029.0
PY_Puducherry,5,75141.0,3501.0
PY_Puducherry,6,170745.0,53316.0
PY_Puducherry,7,75784.0,23415.0
PY_Yanam,1,155.0,20.0
PY_Yanam,2,694.0,193.0
PY_Yanam,3,-376.0,1283.0
PY_Yanam,4,5314.0,234.0
PY_Yanam,5,3929.0,36.0
PY_Yanam,6,10422.0,1059.0
PY_Yanam,7,6456.0,2323.0
RJ_Ajmer,1,25152.0,0.0
RJ_Ajmer,2,72054.0,21403.0
RJ_Ajmer,3,281795.0,36343.0
RJ_Ajmer,4,148369.0,86905.0
RJ_Ajmer,5,167323.0,21206.0
RJ_Ajmer,6,303591.0,84623.0
RJ_Ajmer,7,261873.0,166684.0
RJ_Alwar,1,30620.0,0.0
RJ_Alwar,2,122444.0,24102.0
RJ_Alwar,3,352559.0,42185.0
RJ_Alwar,4,245275.0,114107.0
RJ_Alwar,5,218301.0,23200.0
RJ_Alwar,6,282659.0,98964.0
RJ_Alwar,7,218502.0,227968.0
RJ_Banswara,1,15254.0,0.0
RJ_Banswara,2,49401.0,11890.0
RJ_Banswara,3,179056.0,25408.0
RJ_Banswara,4,43567.0,36696.0
RJ_Banswara,5,102762.0,6078.0
RJ_Banswara,6,149549.0,38359.0
RJ_Banswara,7,185369.0,75983.0
RJ_Baran,1,12258.0,0.0
RJ_Baran,2,36790.0,9698.0
RJ_Baran,3,114824.0,20011.0
RJ_Baran,4,44573.0,31908.0
RJ_Baran,5,56309.0,1738.0
RJ_Baran,6,105355.0,24026.0
RJ_Baran,7,118815.0,40240.0
RJ_Barmer,1,18111.0,0.0
RJ_Barmer,2,62834.0,12768.0
RJ_Barmer,3,286273.0,30576.0
RJ_Barmer,4,64555.0,52229.0
RJ_Barmer,5,147981.0,23167.0
RJ_Barmer,6,235529.0,59358.0
RJ_Barmer,7,183556.0,111360.0
RJ_Bharatpur,1,15245.0,0.0
RJ_Bharatpur,2,61160.0,11050.0
RJ_Bharatpur,3,230979.0,20204.0
RJ_Bharatpur,4,96693.0,43388.0
RJ_Bharatpur,5,146036.0,12334.0
RJ_Bharatpur,6,190750.0,61024.0
RJ_Bharatpur,7,227814.0,96845.0
RJ_Bhilwara,1,22189.0,0.0
RJ_Bhilwara,2,52270.0,17676.0
RJ_Bhilwara,3,256477.0,20825.0
RJ_Bhilwara,4,83566.0,42057.0
RJ_Bhilwara,5,210012.0,8515.0
RJ_Bhilwara,6,170140.0,66665.0
RJ_Bhilwara,7,166237.0,126969.0
RJ_Bikaner,1,20222.0,0.0
RJ_Bikaner,2,54913.0,13831.0
RJ_Bikaner,3,230214.0,38048.0
RJ_Bikaner,4,147185.0,93293.0
RJ_Bikaner,5,172769.0,14954.0
RJ_Bikaner,6,208824.0,54195.0
RJ_Bikaner,7,167393.0,140693.0
RJ_Bundi,1,10956.0,0.0
RJ_Bundi,2,44861.0,9781.0
RJ_Bundi,3,151038.0,18505.0
RJ_Bundi,4,50205.0,49697.0
RJ_Bundi,5,57176.0,2200.0
RJ_Bundi,6,81491.0,20226.0
RJ_Bundi,7,95168.0,60028.0
RJ_Chittorgarh,1,16670.0,0.0
RJ_Chittorgarh,2,51017.0,14062.0
RJ_Chittorgarh,3,184869.0,19826.0
RJ_Chittorgarh,4,46438.0,36385.0
RJ_Chittorgarh,5,101379.0,4039.0
RJ_Chittorgarh,6,102327.0,38049.0
RJ_Chittorgarh,7,142439.0,73724.0
RJ_Churu,1,12322.0,0.0
RJ_Churu,2,52310.0,10561.0
RJ_Churu,3,174344.0,29542.0
RJ_Churu,4,61165.0,41216.0
RJ_Churu,5,118800.0,7442.0
RJ_Churu,6,167552.0,43901.0
RJ_Churu,7,233973.0,113370.0
RJ_Dausa,1,8879.0,0.0
RJ_Dausa,2,30144.0,6746.0
RJ_Dausa,3,116985.0,12985.0
RJ_Dausa,4,45235.0,29230.0
RJ_Dausa,5,120627.0,8152.0
RJ_Dausa,6,159659.0,31677.0
RJ_Dausa,7,200204.0,53442.0
RJ_Dholpur,1,8145.0,0.0
RJ_Dholpur,2,31613.0,6383.0
RJ_Dholpur,3,132645.0,15108.0
RJ_Dholpur,4,43336.0,33344.0
RJ_Dholpur,5,69185.0,3167.0
RJ_Dholpur,6,109600.0,14999.0
RJ_Dholpur,7,93129.0,49867.0
RJ_Dungarpur,1,11414.0,0.0
RJ_Dungarpur,2,28357.0,9025.0
RJ_Dungarpur,3,127749.0,21003.0
RJ_Dungarpur,4,24371.0,21835.0
RJ_Dungarpur,5,76063.0,5064.0
RJ_Dungarpur,6,118956.0,32658.0
RJ_Dungarpur,7,153173.0,49342.0
RJ_Ganganagar,1,18014.0,0.0
RJ_Ganganagar,2,51658.0,13543.0
RJ_Ganganagar,3,166079.0,31202.0
RJ_Ganganagar,4,105333.0,43690.0
RJ_Ganganagar,5,110217.0,9839.0
RJ_Ganganagar,6,124662.0,38059.0
RJ_Ganganagar,7,165921.0,130665.0
RJ_Hanumangarh,1,9264.0,0.0
RJ_Hanumangarh,2,27582.0,6655.0
RJ_Hanumangarh,3,140857.0,5407.0
RJ_Hanumangarh,4,79799.0,31116.0
RJ_Hanumangarh,5,141178.0,5485.0
RJ_Hanumangarh,6,150195.0,49185.0
RJ_Hanumangarh,7,169088.0,116127.0
RJ_Jaipur,1,63426.0,0.0
RJ_Jaipur,2,129202.0,39978.0
RJ_Jaipur,3,589018.0,59408.0
RJ_Jaipur,4,511006.0,190633.0
RJ_Jaipur,5,561445.0,80689.0
RJ_Jaipur,6,614967.0,179177.0
RJ_Jaipur,7,477369.0,464437.0
RJ_Jaisalmer,1,9335.0,0.0
RJ_Jaisalmer,2,15360.0,7074.0
RJ_Jaisalmer,3,54319.0,10879.0
RJ_Jaisalmer,4,22342.0,16772.0
RJ_Jaisalmer,5,57485.0,3857.0
RJ_Jaisalmer,6,62824.0,14229.0
RJ_Jaisalmer,7,60748.0,27265.0
RJ_Jalore,1,11436.0,0.0
RJ_Jalore,2,53723.0,8908.0
RJ_Jalore,3,137448.0,18449.0
RJ_Jalore,4,43473.0,35273.0
RJ_Jalore,5,83465.0,7981.0
RJ_Jalore,6,182313.0,49123.0
RJ_Jalore,7,205819.0,56184.0
RJ_Jhalawar,1,14255.0,0.0
RJ_Jhalawar,2,70885.0,9847.0
RJ_Jhalawar,3,109425.0,19323.0
RJ_Jhalawar,4,34418.0,23894.0
RJ_Jhalawar,5,62325.0,8109.0
RJ_Jhalawar,6,167112.0,29683.0
RJ_Jhalawar,7,155565.0,49543.0
RJ_Jhunjhunu,1,15284.0,0.0
RJ_Jhunjhunu,2,91941.0,11512.0
RJ_Jhunjhunu,3,197021.0,20149.0
RJ_Jhunjhunu,4,128655.0,87875.0
RJ_Jhunjhunu,5,114853.0,8605.0
RJ_Jhunjhunu,6,154144.0,55398.0
RJ_Jhunjhunu,7,250949.0,164330.0
RJ_Jodhpur,1,39388.0,0.0
RJ_Jodhpur,2,75582.0,32495.0
RJ_Jodhpur,3,346775.0,40416.0
RJ_Jodhpur,4,163281.0,94755.0
RJ_Jodhpur,5,290408.0,21786.0
RJ_Jodhpur,6,283672.0,122878.0
RJ_Jodhpur,7,342993.0,248116.0
RJ_Karauli,1,9708.0,0.0
RJ_Karauli,2,37773.0,7371.0
RJ_Karauli,3,149566.0,13600.0
RJ_Karauli,4,42474.0,25728.0
RJ_Karauli,5,73446.0,3265.0
RJ_Karauli,6,131920.0,33260.0
RJ_Karauli,7,144675.0,59474.0
RJ_Kota,1,23767.0,0.0
RJ_Kota,2,38223.0,17277.0
RJ_Kota,3,245718.0,21781.0
RJ_Kota,4,111103.0,51862.0
RJ_Kota,5,146025.0,6620.0
RJ_Kota,6,114815.0,56201.0
RJ_Kota,7,212625.0,171566.0
RJ_Nagaur,1,24165.0,0.0
RJ_Nagaur,2,118905.0,20734.0
RJ_Nagaur,3,458201.0,57813.0
RJ_Nagaur,4,105368.0,122998.0
RJ_Nagaur,5,148041.0,10174.0
RJ_Nagaur,6,252866.0,105769.0
RJ_Nagaur,7,262185.0,240560.0
RJ_Pali,1,16565.0,0.0
RJ_Pali,2,51521.0,12305.0
RJ_Pali,3,190841.0,24043.0
RJ_Pali,4,102868.0,57014.0
RJ_Pali,5,105441.0,8147.0
RJ_Pali,6,175056.0,38321.0
RJ_Pali,7,157757.0,118581.0
RJ_Pratapgarh,1,7298.0,0.0
RJ_Pratapgarh,2,18673.0,4895.0
RJ_Pratapgarh,3,50555.0,8840.0
RJ_Pratapgarh,4,29943.0,13280.0
RJ_Pratapgarh,5,103969.0,3816.0
RJ_Pratapgarh,6,67401.0,10165.0
RJ_Pratapgarh,7,105076.0,38266.0
RJ_Rajsamand,1,11932.0,0.0
RJ_Rajsamand,2,30984.0,9676.0
RJ_Rajsamand,3,124539.0,17547.0
RJ_Rajsamand,4,39596.0,31219.0
RJ_Rajsamand,5,65488.0,2877.0
RJ_Rajsamand,6,94229.0,15377.0
RJ_Rajsamand,7,112353.0,38237.0
RJ_Sawai Madhopur,1,9531.0,0.0
RJ_Sawai Madhopur,2,28865.0,7462.0
RJ_Sawai Madhopur,3,114987.0,15080.0
RJ_Sawai Madhopur,4,45389.0,27280.0
RJ_Sawai Madhopur,5,88293.0,5414.0
RJ_Sawai Madhopur,6,127047.0,23302.0
RJ_Sawai Madhopur,7,127590.0,62140.0
RJ_Sikar,1,16235.0,0.0
RJ_Sikar,2,75101.0,12891.0
RJ_Sikar,3,242831.0,14499.0
RJ_Sikar,4,138882.0,68784.0
RJ_Sikar,5,186251.0,13730.0
RJ_Sikar,6,243466.0,102970.0
RJ_Sikar,7,276043.0,231800.0
RJ_Sirohi,1,7023.0,0.0
RJ_Sirohi,2,23300.0,5651.0
RJ_Sirohi,3,111673.0,5879.0
RJ_Sirohi,4,25997.0,23224.0
RJ_Sirohi,5,63182.0,5850.0
RJ_Sirohi,6,93619.0,41053.0
RJ_Sirohi,7,104786.0,60109.0
RJ_Tonk,1,12362.0,0.0
RJ_Tonk,2,30543.0,9106.0
RJ_Tonk,3,98997.0,12156.0
RJ_Tonk,4,52256.0,21407.0
RJ_Tonk,5,106636.0,13896.0
RJ_Tonk,6,161438.0,38305.0
RJ_Tonk,7,155150.0,74198.0
RJ_Udaipur,1,39685.0,0.0
RJ_Udaipur,2,56469.0,27762.0
RJ_Udaipur,3,285013.0,36206.0
RJ_Udaipur,4,104545.0,57992.0
RJ_Udaipur,5,246475.0,21315.0
RJ_Udaipur,6,203796.0,86634.0
RJ_Udaipur,7,259076.0,140472.0
SK_East Sikkim,1,4479.0,0.0
SK_East Sikkim,2,11062.0,4183.0
SK_East Sikkim,3,42151.0,4843.0
SK_East Sikkim,4,23264.0,19718.0
SK_East Sikkim,5,27334.0,172.0
SK_East Sikkim,6,106067.0,30640.0
SK_East Sikkim,7,38019.0,20618.0
SK_North Sikkim,1,824.0,0.0
SK_North Sikkim,2,2749.0,775.0
SK_North Sikkim,3,5156.0,1207.0
SK_North Sikkim,4,1909.0,2557.0
SK_North Sikkim,5,4095.0,5.0
SK_North Sikkim,6,15924.0,3679.0
SK_North Sikkim,7,1077.0,1363.0
SK_South Sikkim,1,1324.0,0.0
SK_South Sikkim,2,11235.0,1283.0
SK_South Sikkim,3,21747.0,1421.0
SK_South Sikkim,4,5388.0,11877.0
SK_South Sikkim,5,17670.0,51.0
SK_South Sikkim,6,52417.0,18383.0
SK_South Sikkim,7,7016.0,3548.0
SK_West Sikkim,1,1415.0,0.0
SK_West Sikkim,2,6028.0,1344.0
SK_West Sikkim,3,16362.0,2189.0
SK_West Sikkim,4,11026.0,8186.0
SK_West Sikkim,5,11182.0,25.0
SK_West Sikkim,6,50229.0,13049.0
SK_West Sikkim,7,3680.0,6926.0
TG_Adilabad,1,3785.0,57.0
TG_Adilabad,2,3302.0,3236.0
TG_Adilabad,3,20597.0,1473.0
TG_Adilabad,4,22544.0,8454.0
TG_Adilabad,5,10937.0,3277.0
TG_Adilabad,6,29597.0,4130.0
TG_Adilabad,7,12012.0,13814.0
TG_Bhadradri Kothagudem,1,9136.0,113.0
TG_Bhadradri Kothagudem,2,8122.0,12036.0
TG_Bhadradri Kothagudem,3,34781.0,3199.0
TG_Bhadradri Kothagudem,4,62811.0,19098.0
TG_Bhadradri Kothagudem,5,26342.0,8396.0
TG_Bhadradri Kothagudem,6,81839.0,7743.0
TG_Bhadradri Kothagudem,7,48535.0,30326.0
TG_Hyderabad,1,52210.0,175.0
TG_Hyderabad,2,57959.0,41042.0
TG_Hyderabad,3,310390.0,35285.0
TG_Hyderabad,4,243820.0,164963.0
TG_Hyderabad,5,794829.0,44360.0
TG_Hyderabad,6,902200.0,206678.0
TG_Hyderabad,7,197603.0,413806.0
TG_Jagtial,1,4232.0,35.0
TG_Jagtial,2,4961.0,5656.0
TG_Jagtial,3,37329.0,1958.0
TG_Jagtial,4,77274.0,16505.0
TG_Jagtial,5,28150.0,8605.0
TG_Jagtial,6,49858.0,10044.0
TG_Jagtial,7,10077.0,50561.0
TG_Jangaon,1,1141.0,35.0
TG_Jangaon,2,3337.0,2175.0
TG_Jangaon,3,17276.0,1633.0
TG_Jangaon,4,33847.0,11230.0
TG_Jangaon,5,7406.0,4088.0
TG_Jangaon,6,34175.0,5755.0
TG_Jangaon,7,7507.0,18646.0
TG_Jayashankar Bhupalapally,1,1235.0,59.0
TG_Jayashankar Bhupalapally,2,1750.0,1978.0
TG_Jayashankar Bhupalapally,3,13280.0,217.0
TG_Jayashankar Bhupalapally,4,57440.0,5297.0
TG_Jayashankar Bhupalapally,5,12664.0,9735.0
TG_Jayashankar Bhupalapally,6,25999.0,2017.0
TG_Jayashankar Bhupalapally,7,27466.0,22625.0
TG_Jogulamba Gadwal,1,2157.0,68.0
TG_Jogulamba Gadwal,2,2074.0,2221.0
TG_Jogulamba Gadwal,3,19878.0,295.0
TG_Jogulamba Gadwal,4,26191.0,6639.0
TG_Jogulamba Gadwal,5,8611.0,874.0
TG_Jogulamba Gadwal,6,13171.0,5262.0
TG_Jogulamba Gadwal,7,9859.0,11058.0
TG_Kamareddy,1,3885.0,159.0
TG_Kamareddy,2,8501.0,4874.0
TG_Kamareddy,3,72834.0,3147.0
TG_Kamareddy,4,57797.0,24776.0
TG_Kamareddy,5,17879.0,5527.0
TG_Kamareddy,6,50902.0,22076.0
TG_Kamareddy,7,11032.0,32312.0
TG_Karimnagar,1,8504.0,95.0
TG_Karimnagar,2,7899.0,8040.0
TG_Karimnagar,3,44418.0,1823.0
TG_Karimnagar,4,130484.0,19281.0
TG_Karimnagar,5,45785.0,6934.0
TG_Karimnagar,6,95488.0,9586.0
TG_Karimnagar,7,66528.0,118099.0
TG_Khammam,1,8269.0,92.0
TG_Khammam,2,7746.0,8202.0
TG_Khammam,3,43715.0,4866.0
TG_Khammam,4,58129.0,26848.0
TG_Khammam,5,53117.0,9000.0
TG_Khammam,6,152084.0,9251.0
TG_Khammam,7,99353.0,46784.0
TG_Komaram Bheem,1,2019.0,0.0
TG_Komaram Bheem,2,2240.0,2736.0
TG_Komaram Bheem,3,14648.0,323.0
TG_Komaram Bheem,4,22976.0,3097.0
TG_Komaram Bheem,5,7402.0,3130.0
TG_Komaram Bheem,6,16400.0,6318.0
TG_Komaram Bheem,7,4989.0,7592.0
TG_Mahabubabad,1,3576.0,99.0
TG_Mahabubabad,2,5097.0,5883.0
TG_Mahabubabad,3,28061.0,1762.0
TG_Mahabubabad,4,54323.0,14923.0
TG_Mahabubabad,5,10042.0,7360.0
TG_Mahabubabad,6,75836.0,7032.0
TG_Mahabubabad,7,10000.0,28993.0
TG_Mahabubnagar,1,5463.0,108.0
TG_Mahabubnagar,2,4373.0,6038.0
TG_Mahabubnagar,3,37429.0,1540.0
TG_Mahabubnagar,4,46125.0,13087.0
TG_Mahabubnagar,5,14565.0,4902.0
TG_Mahabubnagar,6,42775.0,14284.0
TG_Mahabubnagar,7,12094.0,24111.0
TG_Mancherial,1,3898.0,54.0
TG_Mancherial,2,3459.0,4759.0
TG_Mancherial,3,23507.0,1708.0
TG_Mancherial,4,51377.0,7791.0
TG_Mancherial,5,31137.0,1785.0
TG_Mancherial,6,62506.0,12861.0
TG_Mancherial,7,35692.0,35759.0
TG_Medak,1,1942.0,0.0
TG_Medak,2,3136.0,2836.0
TG_Medak,3,34440.0,1158.0
TG_Medak,4,63584.0,12175.0
TG_Medak,5,15369.0,4309.0
TG_Medak,6,45349.0,10517.0
TG_Medak,7,11677.0,26557.0
TG_Medchal Malkajgiri,1,11011.0,200.0
TG_Medchal Malkajgiri,2,30647.0,9362.0
TG_Medchal Malkajgiri,3,194674.0,10973.0
TG_Medchal Malkajgiri,4,143632.0,100268.0
TG_Medchal Malkajgiri,5,318050.0,25893.0
TG_Medchal Malkajgiri,6,668534.0,120470.0
TG_Medchal Malkajgiri,7,202047.0,267505.0
TG_Mulugu,1,1424.0,27.0
TG_Mulugu,2,1474.0,1871.0
TG_Mulugu,3,9138.0,488.0
TG_Mulugu,4,40666.0,2377.0
TG_Mulugu,5,5031.0,7106.0
TG_Mulugu,6,22464.0,1959.0
TG_Mulugu,7,15369.0,15762.0
TG_Nagarkurnool,1,2865.0,0.0
TG_Nagarkurnool,2,2967.0,3097.0
TG_Nagarkurnool,3,30615.0,1297.0
TG_Nagarkurnool,4,55662.0,12415.0
TG_Nagarkurnool,5,11757.0,1320.0
TG_Nagarkurnool,6,31081.0,9647.0
TG_Nagarkurnool,7,9860.0,25411.0
TG_Nalgonda,1,6299.0,59.0
TG_Nalgonda,2,5829.0,6589.0
TG_Nalgonda,3,34886.0,2475.0
TG_Nalgonda,4,71498.0,19695.0
TG_Nalgonda,5,39589.0,1962.0
TG_Nalgonda,6,112888.0,14136.0
TG_Nalgonda,7,67784.0,35939.0
TG_Narayanpet,1,1527.0,68.0
TG_Narayanpet,2,1406.0,1602.0
TG_Narayanpet,3,10929.0,322.0
TG_Narayanpet,4,17450.0,4683.0
TG_Narayanpet,5,5972.0,1458.0
TG_Narayanpet,6,14732.0,2785.0
TG_Narayanpet,7,10428.0,6067.0
TG_Nirmal,1,3509.0,69.0
TG_Nirmal,2,3200.0,3037.0
